simulation_number,Target_Effluent_S_O2 (mg/L),Target_Wastage_S_O2 (mg/L),Target_Effluent_S_N2 (mg/L),Target_Wastage_S_N2 (mg/L),Target_Effluent_S_NH4 (mg/L),Target_Wastage_S_NH4 (mg/L),Target_Effluent_S_NO3 (mg/L),Target_Wastage_S_NO3 (mg/L),Target_Effluent_S_PO4 (mg/L),Target_Wastage_S_PO4 (mg/L),Target_Effluent_S_F (mg/L),Target_Wastage_S_F (mg/L),Target_Effluent_S_A (mg/L),Target_Wastage_S_A (mg/L),Target_Effluent_S_I (mg/L),Target_Wastage_S_I (mg/L),Target_Effluent_S_ALK (mg/L),Target_Wastage_S_ALK (mg/L),Target_Effluent_X_I (mg/L),Target_Wastage_X_I (mg/L),Target_Effluent_X_S (mg/L),Target_Wastage_X_S (mg/L),Target_Effluent_X_H (mg/L),Target_Wastage_X_H (mg/L),Target_Effluent_X_PAO (mg/L),Target_Wastage_X_PAO (mg/L),Target_Effluent_X_PP (mg/L),Target_Wastage_X_PP (mg/L),Target_Effluent_X_PHA (mg/L),Target_Wastage_X_PHA (mg/L),Target_Effluent_X_AUT (mg/L),Target_Wastage_X_AUT (mg/L),Target_Effluent_X_MeOH (mg/L),Target_Wastage_X_MeOH (mg/L),Target_Effluent_X_MeP (mg/L),Target_Wastage_X_MeP (mg/L),Target_Effluent_COD (mg/L),Target_Wastage_COD (mg/L),Target_Effluent_BOD (mg/L),Target_Wastage_BOD (mg/L),Target_Effluent_TN (mg/L),Target_Wastage_TN (mg/L),Target_Effluent_TKN (mg/L),Target_Wastage_TKN (mg/L),Target_Effluent_TP (mg/L),Target_Wastage_TP (mg/L),Target_Effluent_TSS (mg/L),Target_Wastage_TSS (mg/L),Target_Effluent_VSS (mg/L),Target_Wastage_VSS (mg/L),Target_Effluent_H2O (mg/L),Target_Wastage_H2O (mg/L)
334,7.4191858471803585,7.419185847180353,3.850345428431349,3.850345428431346,19.59915035893612,19.599150358936107,120.67204428871928,120.67204428871919,143.40659972511847,143.40659972511835,3.505944343642965,3.5059443436429634,0.00865794048791359,0.008657940487913587,200.00000000000026,200.00000000000014,0.10935823885190295,0.10935823885190285,243.92584413843332,14614.069250884171,0.3014527341948448,18.060616532669037,20.844052764974354,1248.8075285845573,1.6705265943525986,100.0844802712152,0.5767427980757726,34.55377686935317,0.000124227652409345,0.007442719001741427,1.6697538108901335,100.03818131885829,0.0006727500345643363,0.04030575615470526,8.973013093481203,537.590574710912,471.9263565546288,16284.582102594604,16.398678054597188,834.0202305445133,148.95985129201634,536.8052959691789,28.28780700329707,416.1332516804597,148.78718528953684,463.70247118036275,215.770215038036,12927.211038181222,177.997929958691,10664.200360229397,996634.9697592194,986081.2177978155
335,7.872688690407987,7.872688690407987,3.6487455269651283,3.6487455269651274,15.173686328864438,15.17368632886444,117.68629741156924,117.68629741156926,140.79614244888288,140.79614244888288,1.6960069030272498,1.6960069030272498,0.0030393578457640963,0.003039357845764096,200.00000000000003,200.00000000000003,0.17929253676668577,0.17929253676668575,159.39913696857724,15573.908194446207,0.4406982882388163,43.0579162033601,30.392749612857756,2969.488425403123,1.4008118859652965,136.86470406683358,0.47188085946826136,46.10457323569956,4.85063091257576e-05,0.004739252793601369,2.2922115629258,223.95787782898623,0.0007641383470046461,0.07465925280669643,6.013755911315865,587.5670612012437,395.62470308574706,19148.980903462176,20.78818785747248,1913.2796503758614,140.50247873274802,681.2331149955091,22.816181321178775,563.5468175839399,144.80016636454454,530.3645611627231,158.09350814727495,15446.343241550678,130.81449982432466,12781.079305141086,996717.5028838344,984219.1037632372
336,0.019550686069877112,0.019550686069877112,22.82783784461814,22.827837844618145,12.460788945294379,12.460788945294382,105.17333105744488,105.17333105744491,142.99744182269126,142.99744182269131,0.23298165021975423,0.2329816502197543,0.007685348716338983,0.007685348716338984,199.99999999921366,199.9999999992137,7.729710912257135,7.7297109122571355,10.693383041068277,12596.885358737001,0.03397294381156908,40.02038240373333,1.4650362748448609,1725.8237107691004,0.05959399375253063,70.20217123868248,0.01998065572982321,23.537362185038692,4.59702118763882e-06,0.005415325409178101,0.11839116545676241,139.46568013307714,0.0009328984958001351,1.0989614192072845,0.3967093643116526,467.32660410452155,212.61104901410494,14772.643385605155,1.1232657249865627,1120.1131022439015,119.97134753119559,508.66404127298756,14.798016473750728,403.4907102155427,143.24136007684785,427.59276166310707,9.98632191532688,11763.962053887899,8.275101377073684,9748.131435915546,996833.1304885326,987143.5116780355
337,6.847529147629343,6.8475291476293405,10.393702476838255,10.393702476838254,13.15989703574873,13.159897035748727,114.79238744284436,114.79238744284434,141.75134740851595,141.75134740851595,0.6124685436407196,0.6124685436407195,0.0025105967175200394,0.002510596717520039,199.99999999997848,199.99999999997848,0.5547191596057994,0.5547191596057994,453.0754848775007,13362.09940164493,1.168189999276434,34.45225224348568,75.06820278604485,2213.9109729169577,3.3874283168527954,99.9020149986083,1.135114592931238,33.47679256383913,0.0026830738189604635,0.07912919649712247,5.821939347942105,171.7005992910508,0.00644219685438059,0.18999322984011283,16.977599240027,500.7032519269235,739.1389075417726,16082.759349431864,48.87502953618243,1428.8588082108813,144.97832576398196,572.5766877620032,30.18593832113759,457.78430031915894,152.60733249965747,461.7414881662429,437.179129126514,12893.28417601862,361.89297959374676,10672.945518993445,996491.2612465222,986270.5005981675
338,4.016483822125689,4.016483822125688,36.10376059263982,36.1037605926398,2.0003031743029185,2.0003031743029176,101.68443756260545,101.68443756260542,142.61868111518234,142.6186811151823,0.3134747877686382,0.31347478776863813,0.0020376662656335534,0.002037666265633553,199.9999999977627,199.99999999776261,1.9040643037879654,1.9040643037879645,772.0225902188532,13012.717266133048,1.820721050085071,30.688905409539288,112.13532596210679,1890.0810815353398,4.696772419894515,79.16578133566418,1.5758467691113174,26.561461699432595,0.0016999000337399627,0.02865242390572728,9.783095184971064,164.89757326091674,0.02985022772787666,0.5031362795257468,28.74279407953203,484.4700887439127,1100.7757171877413,15377.894772550211,73.02837089610017,1227.332509687017,130.07048917658759,516.5661570487961,28.38605161398214,414.8817194861906,160.37142252690174,441.797793390049,728.192160651923,12273.939677454022,603.2186367445249,10167.466171415444,996283.4078048241,986779.8363014027
339,5.649914208693746,5.649914208693745,4.343207076094039,4.343207076094038,15.440194696952592,15.440194696952592,117.75007054821286,117.75007054821285,141.1528958304964,141.15289583049645,1.737151300076039,1.7371513000760386,0.0032042822804726834,0.003204282280472683,200.0000000000001,200.00000000000006,0.17651886463584465,0.17651886463584465,244.8892050749839,12734.977326751194,0.6317679955984596,32.853841382064694,43.156777560049704,2244.282607535079,2.0850325659119613,108.42798254131233,0.7036535798253074,36.59210859138843,0.00010107063533208247,0.005255977898087809,3.27358443659178,170.23626486286696,0.0011544850543259565,0.06003670511492079,9.206995697059686,478.7915474414204,495.77682428612775,15492.523634632771,29.10504816411002,1449.9069480689038,143.56151222487009,567.8623598202222,25.811441676657232,450.11228927200943,147.19031618188242,454.2309652999332,239.28218435732632,12443.395336895293,197.92417844076084,10292.654280482326,996650.2453884712,986653.8283197745
340,2.649794199018005,2.649794199018005,13.051068873622361,13.051068873622361,9.987064833072873,9.987064833072871,111.26620330761183,111.26620330761182,140.2653713137811,140.26537131378106,0.33238548467918344,0.33238548467918344,0.0036649860009790192,0.0036649860009790192,199.99999999945334,199.99999999945337,1.5669161679601515,1.5669161679601515,871.809621205879,12360.352100253527,3.1335936006577367,44.42749804671424,194.01084839493038,2750.649154471703,7.623535672290788,108.08504846278254,2.5529775361670577,36.19563317896746,0.009849470052195212,0.13964392555985058,14.719712669735964,208.6933052663958,0.03030405060460848,0.4296451041900242,33.092923866495774,469.1852224009533,1291.6432114836796,15672.682800896815,124.65887766223739,1764.2148462564194,155.96956264495049,586.9673072062204,44.703359337338675,475.7011038986086,162.69461330151086,458.2191255739315,892.2889459451877,12650.704097290632,739.4513209970889,10483.801126075461,996146.3816935484,986570.874173581
341,7.53255103705137,7.532551037051364,67.40678019821121,67.40678019821117,0.14256730862270733,0.14256730862270722,69.23549981519204,69.23549981519199,141.48585243929605,141.48585243929597,0.2625924552071257,0.2625924552071255,0.0016029630193729351,0.0016029630193729338,200.00000000002157,200.00000000002146,28.659764579854816,28.659764579854787,857.2930460242509,10964.015334073772,2.6027292446806922,33.286591418722566,159.7610393056012,2043.2015550078597,6.104728573567821,78.07404714334153,2.05569711801531,26.290537207382815,0.0007134736820187844,0.009124693623014346,13.781180011597595,176.2490313779039,0.11275498640286283,1.4420359591710685,32.130554383241574,410.9212043464852,1239.8076320516284,13495.099879133471,103.4944454236712,1321.3686901106907,101.21120134009708,452.8244395827328,31.975701524905045,383.5889397675409,162.33485302533106,408.09506348466164,845.4777532255719,10812.908251119989,700.8533653597146,8963.2910011074,996149.6698253985,987993.5235382316
342,0.25509009750895656,0.25509009750895645,41.245576277446034,41.24557627744603,17.766080446608388,17.766080446608388,76.63863468017344,76.63863468017341,141.01265709035843,141.01265709035837,0.20164786512286978,0.20164786512286975,0.004926505112677896,0.004926505112677895,199.99999999963808,199.99999999963808,37.63094151125682,37.63094151125681,936.0437475412298,12173.390577343527,3.64962555757299,47.46393263145451,191.7241127376647,2493.401097524486,7.1550976405170115,93.05312751229731,2.4130366855673273,31.381907232466915,0.00188543456115481,0.02452036176861362,13.78980958568215,179.338560312653,0.12950135272073715,1.684184688060665,35.245586373947056,458.3741840961934,1352.5708528671016,15186.878390056061,122.77261435726192,1594.8982985993073,130.16445593332986,535.3826283893211,53.525821253156444,458.74399370914773,164.31655183248105,444.0591263865889,939.3307687332422,12216.138785332183,778.7750465023279,10128.087322696558,996012.860318478,986805.34378084
343,7.728339178768345,7.728339178768348,3.7214306297510396,3.7214306297510404,18.14162178537329,18.141621785373296,119.71665099642499,119.71665099642502,142.49667989166278,142.4966798916628,2.8639634441277546,2.863963444127756,0.005750187294461082,0.0057501872944610835,200.0000000000003,200.00000000000043,0.121996499030203,0.12199649903020307,348.25126070936324,12567.700192275663,0.6099441470105658,22.011679607556413,41.74322576108578,1506.4305735898777,2.6462984272327152,95.49968371975815,0.9041679058428211,32.62963396303014,0.0002541457436968181,0.00917161794452239,3.2510380761729962,117.32354327099878,0.0010968742320741497,0.03958402467592237,12.918411797552595,466.19996752141776,599.3717348980315,14511.84455771322,29.40651445764074,989.0264456153167,150.26845402370418,512.5264287555822,30.55180302727922,392.8097777591571,150.52401677387022,431.182505530091,320.35814797646685,11561.092843482898,264.5284328634925,9546.30869042396,996560.3983660018,987278.6615595766
344,5.702407582524348,5.702407582524349,34.48001813926543,34.48001813926543,3.437547623821098,3.4375476238210982,104.68776316682059,104.68776316682059,143.2355908192452,143.23559081924523,2.164152721546886,2.164152721546886,0.0035138617843822988,0.003513861784382299,199.9999999999998,199.99999999999986,0.15109354248300386,0.15109354248300394,308.5510596914093,12204.403706077343,0.4785596482664107,18.92890969398368,32.59733789952033,1289.3524717336688,1.966403466160376,77.77896395511615,0.6623064992419158,26.196817803806095,8.31602867606208e-05,0.0032893152690994724,2.9374007042183665,116.18571032182052,0.0011952397897263228,0.04727641815259898,11.396253635740404,450.76649630220015,548.6985111531926,13908.820717680532,23.081450613120595,853.0406797692979,119.00547889693985,458.86766610233667,14.317715730119282,354.1799029355161,150.10035220132772,413.9294426490201,279.0567792427851,11037.789318250318,230.63933268249218,9122.689545686831,996640.962024819,987735.3039933972
345,6.633727658371196,6.633727658371202,14.894174070787308,14.894174070787317,10.521888697780177,10.521888697780183,111.27148755468973,111.27148755468978,141.24187742276968,141.24187742276976,0.33076103307591387,0.3307610330759141,0.0015121346279638789,0.0015121346279638804,200.00000001284548,200.0000000128456,1.582241884098054,1.582241884098055,991.2757211491805,12983.585593680773,3.014137118391184,39.47873072322811,187.27609450872487,2452.915118192784,7.586086299748789,99.36145785922534,2.561525488844018,33.55048925867542,0.0009379062473398476,0.012284559967904457,14.607695298417926,191.32947391624333,0.03410504956201574,0.44670299162761096,37.322018692794906,488.8383866247556,1404.09294546126,15967.01493211277,120.68084701846661,1577.7780360937131,158.4122703187923,577.106583683913,47.14078276410258,465.83509612922325,165.60397930852267,460.2931387821971,979.8582720516201,12834.041501702191,811.7579407073428,10632.287747656535,996059.1501084701,986362.5465230508
346,7.824885881801531,7.82488588180153,3.6206421058536917,3.620642105853691,19.792499665322886,19.79249966532288,120.83849582771444,120.8384958277144,143.47890397141325,143.47890397141322,3.6880564623213696,3.688056462321369,0.004308130500153313,0.004308130500153312,199.99999990746866,199.99999990746863,0.10571413858383381,0.1057141385838338,9.229539909899922,11757.341485372466,0.011124737969611715,14.171599507762716,0.7703539533511714,981.3397615238898,0.06312045055877195,80.40798340706222,0.021487501523969176,27.37253379377892,1.4208564938588714e-06,0.001810003008068573,0.06337490201998129,80.73212445310514,2.4585280669474443e-05,0.03131873778829264,0.3393681670899365,432.3148790397929,213.82987987494616,13117.687128767584,3.1620686470173722,658.2419950150389,142.9894524251135,458.42892173062546,22.15095659739909,337.590425902911,143.71731307187693,400.23928733842865,8.146356894859508,10377.494524060221,6.720510371348965,8561.134808809107,996805.6643787703,988193.7092435313
347,3.798264830303261,3.798264830303258,4.253250401483504,4.253250401483499,22.282745109248452,22.282745109248435,122.17926873119833,122.17926873119825,145.9897803972909,145.9897803972908,2.418385284264923,2.4183852842649207,0.009796876451406825,0.009796876451406818,200.00069666681958,200.00069666681944,0.1345089865960808,0.1345089865960807,16.569924943892584,8761.426557425775,0.007067706097109701,3.73708318589101,0.48196838821642046,254.84307567219707,0.05476034202200169,28.954791075388872,0.018750902451915134,9.91462877920048,3.0427624525926775e-06,0.0016088751065773256,0.040351618528147046,21.33611005509896,5.3752719355517106e-05,0.028422005802076197,0.5942866563389093,314.2318936991099,219.58295486905462,9272.728105116992,2.072104047487937,176.81035052236558,146.90664919717833,343.27196521778194,24.72738046597999,221.09269648658366,146.33207772042383,314.2179734000489,13.606933515648054,7194.730759059169,11.24687507470306,5946.838642976064,996786.5709530563,990757.0000581748
348,7.751306746152053,7.7513067461520535,4.085998731494252,4.085998731494253,20.80515860357725,20.805158603577254,121.34558170812463,121.34558170812463,144.52869273045934,144.52869273045937,2.691080270135284,2.6910802701352843,0.0071720706421355,0.0071720706421355,199.99999988527276,199.99999988527276,0.12625997348704543,0.12625997348704543,23.53320827728632,13146.552878605711,0.020459465413250656,11.429442205842758,1.3930600657146492,778.216790554127,0.12569919721488979,70.22039339101845,0.04335568130255495,24.22014670146545,1.1746845685450747e-05,0.006562238609414433,0.11265409994788893,62.93290164716267,7.467755233148967e-05,0.04171774536659064,0.8596250763835398,480.21954292391274,227.88334507847287,14272.05722086852,2.8709431543161803,524.9856351248455,144.8171541982223,471.4156139704682,23.471572490097714,350.0700322623436,145.04366880913778,417.207588899608,20.13305821316959,11247.098622882799,16.616697848925707,9282.724835676585,996788.1055968743,987420.7648997748
349,7.8346244911163785,7.834624491116384,77.04508849105875,77.04508849105879,0.03946831684086449,0.03946831684086451,66.84725365893074,66.8472536589308,144.7232611556235,144.72326115562362,0.41950398449340126,0.41950398449340154,0.0018001741145249575,0.0018001741145249588,200.00000000006324,200.00000000006335,29.242866241704284,29.242866241704302,16.516151820767195,13004.196944785122,0.022136341424544913,17.429322922536297,1.4963579465597894,1178.1759848253719,0.054519142352108335,42.92632279609262,0.01835839081512439,14.454706661695138,1.0681555556182864e-06,0.0008410255223895918,0.14424372162904003,113.57208292032193,0.002079028605389076,1.6369489534693864,0.6042885387356632,475.7940744595282,218.65471419955944,14556.72280343364,1.2754368469515824,766.690531117524,69.34917404211723,423.107626245836,2.5019203831864907,356.26037258690525,145.06920504518595,413.80765088051237,14.59490163518165,11491.476786682402,12.098585996580622,9525.971713043109,996809.8802854317,987275.8039164091
350,7.859793350841284,7.8597933508412865,3.661513696828766,3.6615136968287674,19.72665878366257,19.72665878366258,120.75609940264134,120.75609940264135,143.5934867412512,143.5934867412513,3.452078106115995,3.452078106115996,0.006181410477130139,0.006181410477130142,199.99999893014288,199.99999893014288,0.10843683143944689,0.10843683143944692,8.253276759364168,5218.648625015161,0.010174461834204222,6.433437628405629,0.7046434314780524,445.55472717386505,0.05333960298026817,33.72728842953221,0.018108625242135523,11.450306947911663,1.760379911556325e-06,0.001113109916558218,0.05762849581254153,36.43920823236529,2.2545820234369966e-05,0.014256000034463673,0.3035740106288808,191.953588780512,212.53732295858515,5944.262658035982,2.947631827832933,298.43952411780015,142.8088858395684,283.31711619273165,22.052786436927093,162.5610167900903,143.80740910260434,257.06583804871804,7.293639448076397,4611.858124577491,6.020482451312109,3806.8252625625446,996806.6226864565,992982.93339527
351,7.640185514914549,7.64018551491455,4.4263455765863995,4.4263455765864,18.331248530500083,18.331248530500083,119.5009947335659,119.50099473356589,143.080321225425,143.080321225425,1.026673865001772,1.026673865001772,0.00941541422259342,0.009415414222593422,200.00060857658215,200.00060857658218,0.28320954191005965,0.28320954191005965,9.104431868362296,4502.800887782319,0.015340562956773348,7.587019321971698,1.0210944240847435,505.0051387891175,0.05927650731963553,29.316525582555368,0.020168132163784314,9.97460189993542,8.463716446972922e-06,0.004185920712285234,0.07959452697119332,39.365257699816425,6.61792788590119e-05,0.03273044599680002,0.33687937787067523,166.61124864065704,211.3164442092176,5285.115712952299,1.409060461826658,330.21932990477944,140.12694940775364,270.38063263931133,20.625954674187764,150.87963790574548,143.29433939881395,243.86042780632022,8.285794115434548,4097.925234479389,6.848230692165116,3386.9460155525358,996816.8834743673,993434.5988625952
352,7.5806054567144034,7.5806054567144034,75.89865084182904,75.89865084182905,0.04043632279018146,0.040436322790181466,68.0605816667555,68.06058166675551,144.76224354100114,144.76224354100114,0.4154655114460384,0.4154655114460385,0.001959871413513624,0.0019598714135136246,200.0,200.00000000000003,28.18865993664322,28.18865993664322,171.24144701347427,13358.96571856286,0.22848688253400523,17.824822694197938,15.383700094155124,1200.1202148583807,0.5546098715703679,43.26647777568637,0.18690732454650613,14.581099288238354,1.3976978552535433e-05,0.0010903784135724863,1.4638344266234857,114.19731767027541,0.021409546827263443,1.6702113133443854,6.264043303439447,488.67339776483107,389.2895176481954,14934.793067322675,10.292563395877908,779.8987753793526,74.76560047792432,433.03666995521814,6.705018811168838,364.9760882884627,148.30251944648055,420.62789892607594,151.15264587962488,11791.789019495352,125.30331105502376,9775.218943780399,996698.5056177921,987026.7997634918
353,7.596047589140859,7.596047589140859,4.179994739845508,4.179994739845507,19.949643813975786,19.949643813975786,120.81522757418736,120.8152275741873,143.85782901672417,143.85782901672417,3.191956615465613,3.191956615465612,0.006047571593117352,0.006047571593117351,200.00000000000003,200.00000000000003,0.11358473734651311,0.11358473734651307,40.063262730583375,12623.77290962519,0.04367536059868176,13.761930416188092,3.0040787489232708,946.5731282062791,0.2505380627243922,78.94353563559724,0.08591735779507852,27.07221379081857,1.6684681743511492e-05,0.005257276093958097,0.24168916461472328,76.15528344086168,0.00011454790654201086,0.03609358451865308,1.469713719348471,463.10088022492795,246.80126493918493,13942.410048787267,4.2994547538009265,634.5285571502797,143.90838377400107,473.00360180557004,23.093156199813738,352.1883742313828,144.74850244284102,414.47963504140915,34.97381361377803,11020.10796806271,28.85808002050649,9093.06491676648,996781.720225,987643.5589127558
354,7.797565467621938,7.797565467621942,3.927678209657105,3.927678209657107,21.90933565292706,21.90933565292707,122.0326500309627,122.03265003096277,145.43116564557062,145.4311656455707,2.298929323929424,2.2989293239294244,0.007336190901771191,0.007336190901771193,200.0000149209805,200.0000149209806,0.1372927323268857,0.13729273232688574,13.41433139719541,6789.812808741302,0.0075466004153818145,3.8197956085627074,0.519187286967001,262.7924111015488,0.05511478668853425,27.896961356351166,0.018942728420341417,9.588072357287418,2.395757186341078e-06,0.0012126391058039335,0.042948755325102436,21.738989472620734,4.52352076710162e-05,0.022896302719564044,0.4858434590966007,245.91506232707,216.34541165816034,7308.368459355304,2.00772936865878,180.90396499996928,146.3227497628066,303.8299870471225,24.290099731843913,181.79733701615976,145.71944108375354,279.7316833213612,11.168917525071732,5653.271641057143,9.223882245492332,4668.770433825671,996787.7633106636,992060.7496232542
355,7.915661175189182,7.915661175189181,3.6918668794466543,3.691866879446653,21.928259804406807,21.9282598044068,122.06015228966325,122.06015228966325,145.29712907779344,145.29712907779344,2.4370748880334547,2.4370748880334543,0.01631009751162667,0.01631009751162667,199.8512466962719,199.85124669627191,0.12733216048375942,0.12733216048375942,5.253832987320869,2541.4735503730253,0.0030999318693927798,1.4995518268344599,0.2138451293779542,103.44480715351222,0.021796408599267302,10.543729898122805,0.00744517134867379,3.6015050547502097,1.7854290317109972e-06,0.0008636781319680907,0.01815554665958535,8.782510167196804,1.6344911672269396e-05,0.007906638981198682,0.18988990855608956,91.85677984867777,207.81536347107308,2868.0496447786404,1.9046874325751348,72.19621805436985,146.18300326061956,205.54346319352587,24.1228509709563,83.48331090386264,145.42558872109709,195.67315217322388,4.385036185646406,2121.204368342882,3.6221496813153657,1752.1679186930858,996794.0762506708,995021.2061403717
356,7.909732571747905,7.909732571747914,3.97644236097515,3.9764423609751547,22.072430892214314,22.072430892214335,122.09378759191029,122.09378759191043,145.71237625949445,145.7123762594946,2.1947208647314085,2.1947208647314107,0.012915831378526928,0.01291583137852694,200.00000005722782,200.00000005722805,0.14039759910891625,0.14039759910891636,23.349605974483328,12347.529888748133,0.012364533224845093,6.5385019225178755,0.8437983260946585,446.2098873495011,0.08359348403662442,44.205158912519074,0.028793192652196924,15.226158730644341,9.18740057863051e-06,0.004858399039731646,0.06918003700843343,36.58316870956258,8.073245771544135e-05,0.04269221655058634,0.844934433498429,446.8106735100987,226.56618829558622,13083.27910079461,2.154749040804703,303.9959230030303,146.76930684075725,430.3340730105131,24.675519248846975,308.24028541860275,146.1901953765487,386.8044306316872,19.356275584336238,10235.812611725492,15.993989226568855,8457.798398447898,996779.206892746,988213.6602380183
357,7.674753991330763,7.674753991330761,4.806589443401102,4.806589443401102,22.174576796416805,22.174576796416805,121.95911711108704,121.95911711108701,146.22789964161694,146.2278996416169,1.8641309786265405,1.86413097862654,0.006193263517175481,0.006193263517175479,199.99999135814195,199.99999135814193,0.1608935745638297,0.1608935745638297,27.80969746731103,13868.2689463336,0.01092683784589368,5.4490461882209935,0.745392631717043,371.7158555722644,0.07933311824974987,39.562207446951064,0.02695655783009784,13.442821314206093,4.077685264989321e-06,0.0020334790049350905,0.06177131782325176,30.804407338457047,0.0001085580724580395,0.054136243205333945,0.995586823516163,496.4838558268269,230.5774410509179,14517.672811958782,1.8496864891793594,255.00394954099903,146.8083035680494,454.71873144968197,24.84918645696238,332.75961433859493,146.7739013529972,409.23307252186555,22.74595237074328,11343.057050108338,18.810964973523312,9380.739279869154,996774.1626222522,987262.8902866615
358,6.244592819161086,6.244592819161081,3.83584207431261,3.835842074312607,20.94617159820336,20.946171598203346,121.33231537748094,121.33231537748082,144.71597234252948,144.71597234252937,1.2118783299127307,1.2118783299127298,0.017354006585682254,0.017354006585682237,199.99845869244365,199.99845869244348,0.23156997402806306,0.23156997402806284,10.613662598607904,4948.1881259688635,0.009655376288823516,4.501426143919838,0.6522579412144994,304.0887129961904,0.050339367603633875,23.46868093182693,0.017333601521950057,8.081086093921872,7.174429536509286e-06,0.0033447857149530805,0.05245532615198851,24.455160468645076,6.106483543065435e-05,0.028468993649326188,0.3876553218805535,180.7285131665653,212.60606881323847,5505.933142324103,1.314806359587068,202.9582733736799,144.58034106397773,268.09952628540645,23.2480256864968,146.76721090792557,144.94637328818274,246.4932635002742,9.090660002867645,4238.150164045053,7.509674185261977,3501.079885305734,996799.835974437,993271.6080870284
359,7.74302886555666,7.743028865556659,3.263384829638068,3.263384829638067,15.469492910819218,15.469492910819218,117.9114285372901,117.91142853729012,140.97929505385983,140.97929505385983,1.5601392512253254,1.5601392512253254,0.0034623191861873908,0.0034623191861873903,199.99999999960104,199.99999999960102,0.18986217953733087,0.1898621795373308,10.300883498259324,11597.119487831971,0.028304134173691674,31.865851707516022,1.9502123304367411,2195.621902387305,0.08518962408847369,95.90966152024286,0.029031087276350283,32.68428266977347,9.853489872553807e-06,0.01109342702919209,0.14660415553416709,165.0524354954351,5.216184375381091e-05,0.0587257524872298,0.38846129092430026,437.34423440550927,214.07480516599483,14287.144033939512,2.3739348502301305,1411.6067644895734,135.78761588867837,540.605629408791,17.87618735138828,422.6942008715008,141.2506393856531,428.91985215649856,10.192845195159682,11475.48592984436,8.437296812871825,9499.02397301291,996837.0686340753,987460.8411003464
360,6.730904630971556,6.730904630971554,17.402855681326084,17.402855681326074,12.689875584797925,12.689875584797921,113.7330229847703,113.73302298477024,143.68873311935113,143.6887331193511,3.259336349851447,3.2593363498514454,0.005587409629446418,0.005587409629446418,199.99999997896603,199.99999997896597,0.1122212564812925,0.11222125648129247,10.377386328925647,8068.507982919844,0.013498335672398084,10.495073198277185,0.9309077342082316,723.7888468973041,0.061311434025095556,47.67017235320982,0.020999048569423924,16.326942608260723,1.8614011823493443e-06,0.001447255582779961,0.08081534378984093,62.83463155777586,2.939373303144589e-05,0.02285388267292358,0.3819559650905396,296.9740795778899,214.72884477646934,9116.56307792044,2.9568039733160867,481.1725014741151,128.80387873570047,348.7111968027616,15.070855750930159,234.97817381799138,143.9461388969246,318.51493058788856,9.208606128009814,7159.771227588468,7.607678726378365,5915.036271144407,996829.3460487335,990894.5218565548
361,7.51271552136024,7.512715521360238,16.79719564313378,16.797195643133772,9.502083090615644,9.502083090615642,111.53387785895414,111.5338778589541,141.52046122178865,141.52046122178865,0.9609068063243176,0.9609068063243174,0.004062720688702424,0.004062720688702422,199.99999999999991,199.99999999999983,0.31172883754864694,0.3117288375486469,383.18661785900986,11685.82707983983,1.0212854758025713,31.14556958190018,65.96702554621574,2011.7593297271458,2.9547015078519507,90.1078724675193,0.9943709603602912,30.32477272016874,0.0011381940080170915,0.03471086343075647,5.261101584845599,160.44486029676037,0.0032971903588738297,0.10055256260877961,14.384286551066864,438.6695084547056,659.3568396947467,14180.284392303598,43.31979475650734,1300.691362729463,135.96216993469574,516.3889969082318,24.428292075741602,404.85511904927773,150.8043354823265,424.36212725827204,372.51573306842613,11360.40309935642,308.3686660532056,9404.146022825167,996556.9099553917,987549.8812233913
362,7.543498978990625,7.543498978990627,7.3936459264110415,7.393645926411042,12.938235118676939,12.938235118676943,115.20989299153602,115.20989299153605,140.67512836530022,140.67512836530028,0.6455244993340222,0.6455244993340225,0.003188891410005733,0.003188891410005734,199.99999999983186,199.99999999983194,0.5091669640503412,0.5091669640503413,984.1345533112012,11966.842255180643,3.1509421413654026,38.314707510322826,201.90983046921943,2455.175547760044,8.293070169809093,100.84176213439734,2.7925318472247977,33.95652352198231,0.0025510349833419766,0.031019979057119187,15.134123303007177,184.02734222489065,0.013496012137468975,0.1641082998048376,37.23349833654688,452.7504899638361,1413.2737838201615,14945.881348179932,129.97896651348586,1575.3226265175863,165.74981427301242,562.8400528975703,50.539921281476424,447.63015990603435,165.50050379202165,442.47375395871256,989.5222973356802,12032.355941937501,819.635421849012,9966.57191541974,996048.881054774,987036.1563377829
